customer_id,first_name,last_name,gender,date_of_birth,email,phone,city,state,occupation,customer_segment,kyc_status,risk_rating,created_date
CUST000167,Chakradhar,Shanker,Male,1991-05-08,chakradhar.shanker102@gmail.com,8636374545,Hyderabad,Telangana,Student,Retail,Completed,Low,2024-12-30
CUST000168,Xavier,Oza,Male,2003-07-16,xavier.oza283@gmail.com,1701277063,New Delhi,Delhi,Lawyer,Premium,Completed,Medium,2025-04-28
CUST000169,Laksh,Chander,Male,1992-04-11,laksh.chander658@gmail.com,2064361103,Bengaluru,Karnataka,Student,Retail,Completed,Medium,2022-10-06
CUST000170,Isaiah,Venkataraman,Male,1993-06-21,isaiah.venkataraman806@gmail.com,1627136111,Pune,Maharashtra,Civil Engineer,Retail,Completed,Low,2021-07-22
CUST000171,Ekapad,Raja,Male,1997-11-12,ekapad.raja337@gmail.com,2189092753,Bengaluru,Karnataka,Teacher,Priority,Completed,Low,2025-04-12
CUST000172,Timothy,Kalla,Male,1965-08-03,timothy.kalla554@gmail.com,9656523413,Pune,Maharashtra,Business Owner,Priority,Completed,Medium,2022-01-05
CUST000173,Lucky,Bala,Male,2001-05-12,lucky.bala367@gmail.com,3898364037,Mumbai,Maharashtra,Lawyer,Retail,Completed,Low,2024-10-20
CUST000174,Zaid,Bobal,Male,1986-05-05,zaid.bobal539@gmail.com,5269658271,New Delhi,Delhi,Doctor,Priority,Completed,Medium,2026-05-27
CUST000175,Abhimanyu,Lala,Male,1971-08-27,abhimanyu.lala516@gmail.com,8486661889,Jaipur,Rajasthan,Lawyer,Premium,Completed,Medium,2026-02-15
CUST000176,Nilima,Brar,Female,1985-07-18,nilima.brar659@gmail.com,8569146303,Jaipur,Rajasthan,Software Engineer,Retail,Completed,Low,2022-07-12
CUST000177,Utkarsh,Bhakta,Male,1976-01-19,utkarsh.bhakta730@gmail.com,1020275884,Jaipur,Rajasthan,Chartered Accountant,Retail,Completed,Low,2025-03-22
CUST000178,Krish,Dalal,Male,1997-10-08,krish.dalal282@gmail.com,4814917785,Pune,Maharashtra,Civil Engineer,Retail,Completed,Low,2021-08-28
CUST000179,Geetika,Pillai,Female,1968-11-27,geetika.pillai518@gmail.com,3800030756,Jaipur,Rajasthan,Civil Engineer,Retail,Completed,Low,2025-05-18
CUST000180,Shaurya,Kapur,Male,1976-08-21,shaurya.kapur463@gmail.com,4195180238,New Delhi,Delhi,Lawyer,Retail,Completed,Low,2023-08-05
CUST000181,Viraj,Mandal,Male,1997-11-13,viraj.mandal438@gmail.com,8705349493,Hyderabad,Telangana,Government Employee,Retail,Completed,Low,2023-01-24
CUST000182,Xiti,Hayre,Female,1995-12-09,xiti.hayre94@gmail.com,2060385050,Mumbai,Maharashtra,Doctor,Retail,Completed,Low,2024-03-30
CUST000183,Harshil,Wagle,Male,2007-09-20,harshil.wagle62@gmail.com,2410386571,Kolkata,West Bengal,Civil Engineer,Premium,Completed,Low,2023-08-12
CUST000184,Ekani,Ramesh,Female,1965-01-11,ekani.ramesh895@gmail.com,2344565574,Hyderabad,Telangana,Student,Premium,Completed,Medium,2024-05-08
CUST000185,Ekansh,Chopra,Male,1968-10-25,ekansh.chopra615@gmail.com,5618537474,Chennai,Tamil Nadu,Business Owner,Retail,Completed,Low,2022-05-02
CUST000186,Nidra,Baria,Female,1971-08-15,nidra.baria868@gmail.com,1356804420,Bengaluru,Karnataka,Doctor,Retail,Completed,Low,2025-10-17
CUST000187,Kritika,Chandra,Female,1983-03-25,kritika.chandra232@gmail.com,1003236519,Ahmedabad,Gujarat,Sales Executive,Priority,Pending,Medium,2025-07-13
CUST000188,Advay,Bhattacharyya,Male,1970-10-22,advay.bhattacharyya952@gmail.com,1510702966,Ahmedabad,Gujarat,Student,Priority,Completed,Low,2024-09-28
CUST000189,Unni,Gera,Female,1978-02-23,unni.gera360@gmail.com,4720999347,Hyderabad,Telangana,Software Engineer,Retail,Completed,Low,2026-01-20
CUST000190,Azaan,Chahal,Male,1974-08-30,azaan.chahal759@gmail.com,8380657875,Pune,Maharashtra,Student,Premium,Completed,Low,2022-03-13
CUST000191,Sara,Madan,Female,1969-12-18,sara.madan465@gmail.com,0407859321,New Delhi,Delhi,Government Employee,Retail,Completed,Low,2023-02-08
CUST000192,Ayaan,Kanda,Male,1988-07-27,ayaan.kanda160@gmail.com,5223955905,Mumbai,Maharashtra,Teacher,Priority,Completed,Low,2026-06-05
CUST000193,Ijaya,Tailor,Female,1986-12-29,ijaya.tailor498@gmail.com,1039308705,New Delhi,Delhi,Civil Engineer,Retail,Completed,Medium,2022-05-22
CUST000194,Onkar,Goel,Male,2004-09-10,onkar.goel441@gmail.com,0029218515,Hyderabad,Telangana,Doctor,Retail,Completed,Low,2025-09-25
CUST000195,Pahal,Mittal,Female,1976-09-03,pahal.mittal226@gmail.com,7528953926,Mumbai,Maharashtra,Sales Executive,Premium,Completed,Low,2026-05-23
CUST000196,Gaurang,Agarwal,Male,2006-02-07,gaurang.agarwal783@gmail.com,9029593917,Pune,Maharashtra,Business Owner,Retail,Completed,Low,2026-04-04
CUST000197,Kashish,Palan,Female,2007-09-07,kashish.palan133@gmail.com,5704331541,Pune,Maharashtra,Sales Executive,Retail,Completed,Low,2022-05-08
CUST000198,Urvashi,Saini,Female,2007-01-22,urvashi.saini407@gmail.com,6586179327,Mumbai,Maharashtra,Retired,Retail,Completed,Medium,2025-12-08
CUST000199,Aishani,Nagar,Female,1973-10-14,aishani.nagar440@gmail.com,2621815997,Ahmedabad,Gujarat,Civil Engineer,Retail,Completed,Low,2022-01-13
CUST000200,Urishilla,Dugar,Female,1964-01-12,urishilla.dugar990@gmail.com,6884443106,Mumbai,Maharashtra,Government Employee,Retail,Completed,Low,2023-03-02
CUST000201,Ganga,Bhagat,Female,1978-06-21,ganga.bhagat448@gmail.com,9731032417,Mumbai,Maharashtra,Doctor,Retail,Completed,Low,2023-08-26
CUST000202,Vrishti,Suresh,Female,2003-07-28,vrishti.suresh764@gmail.com,2565270477,Chennai,Tamil Nadu,Government Employee,Retail,Completed,Low,2022-11-02
CUST000203,Azaan,Dora,Male,1996-11-12,azaan.dora523@gmail.com,5869380686,Kolkata,West Bengal,Lawyer,Premium,Completed,Low,2024-11-06
CUST000204,Jacob,Soni,Male,1975-07-24,jacob.soni106@gmail.com,8989921722,Bengaluru,Karnataka,Teacher,Retail,Completed,Low,2023-06-27
CUST000205,Ansh,Sampath,Male,1965-03-13,ansh.sampath975@gmail.com,2945116868,Pune,Maharashtra,Student,Retail,Completed,Medium,2024-12-05
CUST000206,Vasudha,Arora,Female,1998-06-24,vasudha.arora659@gmail.com,1622999119,Ahmedabad,Gujarat,Student,Premium,Completed,High,2024-08-17
CUST000207,Pooja,Roy,Female,1973-12-05,pooja.roy451@gmail.com,0246299606,Pune,Maharashtra,Doctor,Retail,Completed,Medium,2024-10-14
CUST000208,Wazir,Luthra,Male,2003-09-03,wazir.luthra520@gmail.com,4471324754,Hyderabad,Telangana,Doctor,Retail,Completed,Low,2021-08-11
CUST000209,Ijaya,Sathe,Female,1971-06-13,ijaya.sathe661@gmail.com,8508214862,Mumbai,Maharashtra,Doctor,Retail,Completed,Low,2025-08-19
CUST000210,Gabriel,Hans,Male,2002-08-24,gabriel.hans931@gmail.com,3070534578,Jaipur,Rajasthan,Civil Engineer,Retail,Completed,Low,2022-07-07
CUST000211,Jai,Pradhan,Male,1984-06-26,jai.pradhan462@gmail.com,9855241406,Mumbai,Maharashtra,Doctor,Priority,Completed,High,2023-09-29
CUST000212,Hredhaan,Kant,Male,1991-12-09,hredhaan.kant662@gmail.com,6800722903,Kolkata,West Bengal,Teacher,Retail,Completed,High,2024-11-25
CUST000213,Laksh,Sampath,Male,2003-08-07,laksh.sampath382@gmail.com,4374896910,Hyderabad,Telangana,Business Owner,Retail,Completed,Low,2025-10-08
CUST000214,Lohit,Misra,Male,1993-09-05,lohit.misra68@gmail.com,4544432830,Hyderabad,Telangana,Government Employee,Retail,Completed,Low,2023-12-03
CUST000215,Ekaraj,Bal,Male,1992-04-25,ekaraj.bal84@gmail.com,6660993538,Hyderabad,Telangana,Civil Engineer,Retail,Completed,Low,2026-07-02
CUST000216,Netra,Garde,Female,2001-01-08,netra.garde610@gmail.com,4172482513,Pune,Maharashtra,Retired,Premium,Completed,Low,2025-11-23
CUST000217,Ucchal,Narula,Female,1978-12-25,ucchal.narula687@gmail.com,1709991738,Pune,Maharashtra,Retired,Priority,Completed,Low,2024-06-09
CUST000218,Manthan,Sachdev,Male,1964-01-21,manthan.sachdev521@gmail.com,3569725217,New Delhi,Delhi,Government Employee,Retail,Completed,High,2025-10-13
CUST000219,Barkha,Agrawal,Female,1982-10-04,barkha.agrawal197@gmail.com,9271296666,Jaipur,Rajasthan,Lawyer,Premium,Completed,Low,2022-07-23
CUST000220,Anirudh,Walla,Male,1970-11-20,anirudh.walla790@gmail.com,5830033542,Kolkata,West Bengal,Mechanical Engineer,Priority,Completed,Low,2023-05-18
CUST000221,Niharika,Ganesh,Female,1964-07-31,niharika.ganesh135@gmail.com,7898562575,Ahmedabad,Gujarat,Civil Engineer,Retail,Completed,Medium,2021-09-27
CUST000222,Aditya,Kari,Male,1972-01-21,aditya.kari45@gmail.com,0982150648,Jaipur,Rajasthan,Sales Executive,Retail,Completed,High,2026-06-09
CUST000223,Arunima,Chokshi,Female,1992-03-25,arunima.chokshi240@gmail.com,6761847230,Jaipur,Rajasthan,Mechanical Engineer,Retail,Pending,Medium,2021-08-11
CUST000224,Krishna,Devan,Male,1981-03-13,krishna.devan695@gmail.com,4117393483,Hyderabad,Telangana,Civil Engineer,Premium,Completed,Low,2026-01-02
CUST000225,Gaurika,Baral,Female,1987-04-11,gaurika.baral541@gmail.com,5300119721,Kolkata,West Bengal,Sales Executive,Premium,Completed,Medium,2026-01-24
CUST000226,Kabir,Kashyap,Male,1982-12-24,kabir.kashyap54@gmail.com,7012045561,Chennai,Tamil Nadu,Student,Retail,Completed,Medium,2026-05-26
CUST000227,Ekapad,Garde,Male,1976-12-16,ekapad.garde86@gmail.com,1552166746,Chennai,Tamil Nadu,Teacher,Retail,Completed,Low,2025-12-26
CUST000228,Dayita,Deo,Female,1994-03-26,dayita.deo970@gmail.com,1697972965,Mumbai,Maharashtra,Lawyer,Priority,Completed,Medium,2021-10-21
CUST000229,Warhi,Sura,Female,1966-10-27,warhi.sura406@gmail.com,1450899358,Mumbai,Maharashtra,Mechanical Engineer,Retail,Completed,Low,2023-07-27
CUST000230,Tarak,Kothari,Male,1984-02-29,tarak.kothari327@gmail.com,2890028772,Mumbai,Maharashtra,Doctor,Priority,Completed,Medium,2024-10-30
CUST000231,Jai,Narayanan,Male,2007-02-09,jai.narayanan294@gmail.com,8663177971,Mumbai,Maharashtra,Chartered Accountant,Retail,Completed,Low,2021-10-05
CUST000232,Dhriti,Tank,Female,1996-07-15,dhriti.tank6@gmail.com,6088019948,Ahmedabad,Gujarat,Doctor,Retail,Completed,Low,2021-08-07
CUST000233,Panini,Patla,Female,2000-04-20,panini.patla795@gmail.com,5899757113,Mumbai,Maharashtra,Business Owner,Retail,Completed,Low,2025-08-05
CUST000234,Mugdha,Vig,Female,1979-02-01,mugdha.vig114@gmail.com,7261493316,Mumbai,Maharashtra,Chartered Accountant,Retail,Completed,Low,2022-01-16
CUST000235,Omkaar,Chokshi,Male,1997-02-05,omkaar.chokshi299@gmail.com,7798270808,Pune,Maharashtra,Sales Executive,Retail,Completed,Low,2021-09-28
CUST000236,Gaurang,Ghose,Male,1995-11-05,gaurang.ghose537@gmail.com,9958669346,Mumbai,Maharashtra,Government Employee,Retail,Completed,Low,2022-02-25
CUST000237,Ekalinga,Devi,Male,1980-11-29,ekalinga.devi895@gmail.com,8583339452,New Delhi,Delhi,Chartered Accountant,Retail,Completed,Low,2025-01-04
CUST000238,Neel,D’Alia,Male,1997-04-08,neel.d’alia808@gmail.com,8460810620,Hyderabad,Telangana,Doctor,Retail,Completed,Low,2024-04-28
CUST000239,Gaurika,Mangat,Female,1993-08-19,gaurika.mangat46@gmail.com,4380571983,Pune,Maharashtra,Government Employee,Retail,Completed,Low,2022-03-30
CUST000240,Yashodhara,Mani,Female,1994-01-29,yashodhara.mani647@gmail.com,6658004397,Jaipur,Rajasthan,Teacher,Priority,Completed,Medium,2021-09-29
CUST000241,Indira,Hari,Female,1975-05-04,indira.hari301@gmail.com,2281606484,Mumbai,Maharashtra,Lawyer,Retail,Completed,Low,2022-05-26
CUST000242,Lakshmi,Ahluwalia,Female,1977-01-18,lakshmi.ahluwalia408@gmail.com,0259094798,Kolkata,West Bengal,Mechanical Engineer,Retail,Completed,Low,2025-01-22
CUST000243,Zansi,Kannan,Female,2006-06-28,zansi.kannan883@gmail.com,6886153355,Hyderabad,Telangana,Software Engineer,Priority,Completed,Low,2024-02-12
CUST000244,Zilmil,Soman,Female,2008-05-09,zilmil.soman911@gmail.com,1573993056,New Delhi,Delhi,Sales Executive,Priority,Completed,Low,2025-08-18
CUST000245,Lohit,Bakshi,Male,2004-05-05,lohit.bakshi709@gmail.com,8877043581,Jaipur,Rajasthan,Chartered Accountant,Retail,Completed,Low,2025-08-15
CUST000246,Aarush,Bhatti,Male,1971-06-03,aarush.bhatti81@gmail.com,6138612075,New Delhi,Delhi,Sales Executive,Retail,Completed,Low,2024-08-29
CUST000247,Avni,Gokhale,Female,1998-11-03,avni.gokhale82@gmail.com,4667665061,Mumbai,Maharashtra,Government Employee,Retail,Completed,Low,2024-04-20
CUST000248,Bhavika,Bath,Female,1994-06-15,bhavika.bath707@gmail.com,4491476607,Pune,Maharashtra,Chartered Accountant,Retail,Completed,Medium,2021-11-15
CUST000249,Ekanta,Raman,Female,1998-12-17,ekanta.raman446@gmail.com,2450882100,Ahmedabad,Gujarat,Business Owner,Retail,Completed,Low,2025-10-04
CUST000250,Chaman,Mody,Female,1971-05-21,chaman.mody526@gmail.com,3682223943,Hyderabad,Telangana,Retired,Retail,Pending,Low,2025-03-21
CUST000251,Avni,Shenoy,Female,1991-10-24,avni.shenoy130@gmail.com,4139755231,Mumbai,Maharashtra,Doctor,Retail,Completed,Low,2021-11-16
CUST000252,Gunbir,Nadkarni,Male,1984-05-07,gunbir.nadkarni158@gmail.com,9299556205,Ahmedabad,Gujarat,Student,Retail,Completed,Low,2023-02-25
CUST000253,Lakshit,Parsa,Male,1967-10-29,lakshit.parsa141@gmail.com,7754781291,Ahmedabad,Gujarat,Mechanical Engineer,Retail,Completed,Low,2025-03-06
CUST000254,Guneet,Lall,Male,1995-12-28,guneet.lall754@gmail.com,0809969308,Mumbai,Maharashtra,Teacher,Retail,Completed,Low,2024-08-23
CUST000255,Vrishti,Dixit,Female,1978-09-15,vrishti.dixit721@gmail.com,2788165803,Chennai,Tamil Nadu,Chartered Accountant,Retail,Completed,Low,2022-08-17
CUST000256,Ekiya,Sehgal,Female,1968-12-30,ekiya.sehgal126@gmail.com,7503731453,Bengaluru,Karnataka,Teacher,Priority,Completed,Medium,2024-05-05
CUST000257,Radha,Rama,Female,1983-08-03,radha.rama830@gmail.com,0518449892,Mumbai,Maharashtra,Student,Premium,Pending,Low,2023-10-14
CUST000258,Balvan,Varughese,Male,1973-05-03,balvan.varughese556@gmail.com,8655779082,Kolkata,West Bengal,Business Owner,Priority,Completed,Low,2026-05-18
CUST000259,Balvan,Varkey,Male,1991-10-03,balvan.varkey521@gmail.com,2591365177,Hyderabad,Telangana,Lawyer,Retail,Completed,Low,2022-07-27
CUST000260,Gaurika,Roy,Female,1962-07-27,gaurika.roy370@gmail.com,2809202428,Mumbai,Maharashtra,Mechanical Engineer,Retail,Completed,High,2021-09-22
CUST000261,Aditya,Mander,Male,2006-01-12,aditya.mander906@gmail.com,7236929298,Ahmedabad,Gujarat,Doctor,Retail,Completed,Low,2022-08-05
CUST000262,Vasana,Biswas,Female,1972-04-24,vasana.biswas421@gmail.com,0388629127,Kolkata,West Bengal,Sales Executive,Priority,Completed,High,2023-06-10
CUST000263,Zayan,Dalal,Male,1965-11-22,zayan.dalal478@gmail.com,6865086376,Jaipur,Rajasthan,Student,Retail,Completed,Medium,2024-10-22
CUST000264,Chandran,Sandal,Male,1967-10-22,chandran.sandal444@gmail.com,1498643009,Pune,Maharashtra,Mechanical Engineer,Premium,Completed,Low,2023-11-24
CUST000265,Aarush,Prashad,Male,1992-04-10,aarush.prashad169@gmail.com,6512694486,Chennai,Tamil Nadu,Teacher,Retail,Completed,Low,2024-12-13
CUST000266,Manya,Ranganathan,Female,1996-12-29,manya.ranganathan257@gmail.com,2588744956,Mumbai,Maharashtra,Lawyer,Retail,Completed,Low,2023-07-30
CUST000267,Vansha,Edwin,Female,1966-03-24,vansha.edwin547@gmail.com,8902601279,Ahmedabad,Gujarat,Doctor,Retail,Completed,Medium,2024-01-20
CUST000268,Karan,Kapadia,Male,1978-12-10,karan.kapadia675@gmail.com,6984902770,Pune,Maharashtra,Civil Engineer,Priority,Completed,Medium,2024-07-22
CUST000269,Gunbir,Bandi,Male,1998-05-11,gunbir.bandi84@gmail.com,9205302146,Mumbai,Maharashtra,Software Engineer,Premium,Completed,Low,2024-01-24
CUST000270,Harish,Vasa,Male,1962-03-27,harish.vasa427@gmail.com,8489554393,Ahmedabad,Gujarat,Civil Engineer,Retail,Completed,Low,2025-01-11
CUST000271,Aahana,Lal,Female,1969-09-27,aahana.lal495@gmail.com,8451848947,Chennai,Tamil Nadu,Lawyer,Priority,Completed,Low,2024-01-16
CUST000272,Jairaj,Nori,Male,2006-09-09,jairaj.nori162@gmail.com,9071416335,Mumbai,Maharashtra,Chartered Accountant,Retail,Completed,Low,2023-10-22
CUST000273,Aayush,Lall,Male,1973-03-07,aayush.lall883@gmail.com,1827553942,Hyderabad,Telangana,Retired,Retail,Pending,Low,2021-12-22
CUST000274,Kamya,Khurana,Female,2002-07-13,kamya.khurana779@gmail.com,3952111790,Pune,Maharashtra,Government Employee,Retail,Completed,Low,2022-07-18
CUST000275,Quincy,Murty,Male,1984-08-26,quincy.murty461@gmail.com,7284639208,Chennai,Tamil Nadu,Lawyer,Retail,Completed,Medium,2026-06-10
CUST000276,Anamika,Thakkar,Female,1977-11-01,anamika.thakkar986@gmail.com,7187500369,Bengaluru,Karnataka,Teacher,Priority,Completed,Low,2025-10-24
CUST000277,Kai,Grover,Male,1987-04-18,kai.grover511@gmail.com,9552763655,Pune,Maharashtra,Mechanical Engineer,Retail,Completed,Low,2022-09-12
CUST000278,Gautam,Deep,Male,2007-07-16,gautam.deep518@gmail.com,4386632270,New Delhi,Delhi,Chartered Accountant,Premium,Completed,Low,2024-12-10
CUST000279,Ekalinga,Varughese,Male,1986-08-11,ekalinga.varughese507@gmail.com,4489061203,Chennai,Tamil Nadu,Civil Engineer,Priority,Completed,Low,2023-02-02
CUST000280,Umang,Natt,Male,1973-09-21,umang.natt442@gmail.com,5061593998,Mumbai,Maharashtra,Teacher,Priority,Completed,Medium,2023-04-25
CUST000281,Omaja,Uppal,Female,1984-06-04,omaja.uppal411@gmail.com,6947225699,Mumbai,Maharashtra,Software Engineer,Retail,Completed,Low,2025-03-12
CUST000282,Faris,Oza,Male,1972-03-28,faris.oza517@gmail.com,4964759876,New Delhi,Delhi,Chartered Accountant,Priority,Completed,High,2023-02-04
CUST000283,Dev,Keer,Male,1992-08-17,dev.keer999@gmail.com,3261117800,Pune,Maharashtra,Doctor,Retail,Completed,Low,2026-03-20
CUST000284,Damini,Lala,Female,1990-07-25,damini.lala204@gmail.com,4334722820,Pune,Maharashtra,Civil Engineer,Retail,Completed,Low,2021-12-07
CUST000285,Wazir,Sibal,Male,2007-05-03,wazir.sibal824@gmail.com,8728299796,Hyderabad,Telangana,Chartered Accountant,Retail,Completed,Medium,2024-03-19
CUST000286,Oscar,Subramaniam,Male,1986-11-16,oscar.subramaniam954@gmail.com,4564240082,Hyderabad,Telangana,Civil Engineer,Retail,Completed,Low,2025-07-15
CUST000287,Aarna,Swamy,Female,2006-01-07,aarna.swamy345@gmail.com,6493085368,Ahmedabad,Gujarat,Mechanical Engineer,Priority,Completed,Low,2023-11-24
CUST000288,Gautami,Ramakrishnan,Female,2000-06-12,gautami.ramakrishnan836@gmail.com,6389448463,Jaipur,Rajasthan,Software Engineer,Retail,Completed,High,2022-08-13
CUST000289,Mohini,Choudhry,Female,1991-06-12,mohini.choudhry612@gmail.com,9735020802,Mumbai,Maharashtra,Chartered Accountant,Retail,Completed,High,2024-08-07
CUST000290,Dev,Sarma,Male,1995-09-08,dev.sarma598@gmail.com,0735647570,Mumbai,Maharashtra,Chartered Accountant,Retail,Completed,Low,2022-09-04
CUST000291,Baghyawati,Lata,Female,1997-12-19,baghyawati.lata842@gmail.com,2346013673,Pune,Maharashtra,Student,Retail,Completed,Low,2021-11-13
CUST000292,Champak,Verma,Male,1992-10-24,champak.verma452@gmail.com,4520881474,Mumbai,Maharashtra,Government Employee,Retail,Completed,Low,2022-07-21
CUST000293,Janani,Chowdhury,Female,1972-08-08,janani.chowdhury723@gmail.com,2491630097,Mumbai,Maharashtra,Teacher,Retail,Completed,High,2023-09-07
CUST000294,Chanchal,Kothari,Female,1968-12-04,chanchal.kothari386@gmail.com,0052812735,Kolkata,West Bengal,Government Employee,Premium,Completed,Low,2021-12-19
CUST000295,Inaya,Bail,Female,1993-11-27,inaya.bail625@gmail.com,4077848739,Chennai,Tamil Nadu,Chartered Accountant,Retail,Completed,Low,2023-04-21
CUST000296,Neel,Sidhu,Male,1974-06-15,neel.sidhu790@gmail.com,1827448570,Chennai,Tamil Nadu,Business Owner,Priority,Completed,Low,2025-09-01
CUST000297,Adya,Patla,Female,1997-12-26,adya.patla574@gmail.com,8638782945,Hyderabad,Telangana,Retired,Retail,Completed,Low,2022-09-15
CUST000298,Chasmum,Virk,Female,1992-06-24,chasmum.virk839@gmail.com,2031731096,New Delhi,Delhi,Government Employee,Premium,Completed,Low,2021-09-23
CUST000299,Lavanya,Bawa,Female,1978-09-24,lavanya.bawa355@gmail.com,0371705865,Mumbai,Maharashtra,Chartered Accountant,Retail,Completed,Low,2024-07-17
CUST000300,Zarna,Baria,Female,1996-01-09,zarna.baria713@gmail.com,3811386338,Kolkata,West Bengal,Business Owner,Retail,Completed,Low,2025-09-07
CUST000301,Sarthak,Cherian,Male,1997-07-12,sarthak.cherian686@gmail.com,6122868528,Mumbai,Maharashtra,Mechanical Engineer,Retail,Completed,Low,2024-05-24
CUST000302,Nisha,Nair,Female,2001-03-21,nisha.nair103@gmail.com,5939836845,Jaipur,Rajasthan,Student,Priority,Completed,Low,2023-07-29
CUST000303,Aadi,Banerjee,Male,2007-09-17,aadi.banerjee669@gmail.com,4043350488,New Delhi,Delhi,Chartered Accountant,Retail,Completed,High,2024-06-28
CUST000304,Garima,Chandra,Female,1963-04-15,garima.chandra662@gmail.com,4593344196,Chennai,Tamil Nadu,Software Engineer,Premium,Completed,Low,2023-04-16
CUST000305,Nicholas,Subramanian,Male,1969-08-22,nicholas.subramanian428@gmail.com,9409610556,Pune,Maharashtra,Teacher,Premium,Completed,Medium,2025-08-22
CUST000306,Aashi,Raja,Female,1964-01-22,aashi.raja960@gmail.com,8925832067,Pune,Maharashtra,Retired,Premium,Completed,Medium,2024-02-19
CUST000307,Chakradev,Kapadia,Male,1981-10-24,chakradev.kapadia582@gmail.com,2517908641,Chennai,Tamil Nadu,Civil Engineer,Retail,Pending,Low,2025-06-11
CUST000308,Eiravati,Deshmukh,Female,1984-02-12,eiravati.deshmukh872@gmail.com,9389833146,Pune,Maharashtra,Mechanical Engineer,Retail,Completed,Low,2022-07-02
CUST000309,Daksh,Sachdev,Male,1981-06-02,daksh.sachdev664@gmail.com,5904259792,Jaipur,Rajasthan,Business Owner,Priority,Completed,Low,2023-04-03
CUST000310,Irya,Prakash,Female,1968-11-04,irya.prakash691@gmail.com,1039240514,Ahmedabad,Gujarat,Lawyer,Retail,Completed,Medium,2025-02-25
CUST000311,Oni,Kadakia,Female,1996-04-17,oni.kadakia336@gmail.com,8792069804,Kolkata,West Bengal,Doctor,Retail,Completed,High,2022-07-28
CUST000312,Irya,Madan,Female,1964-01-04,irya.madan959@gmail.com,1645104636,Hyderabad,Telangana,Lawyer,Retail,Completed,Low,2024-10-14
CUST000313,Watika,Wali,Female,1965-08-25,watika.wali310@gmail.com,8003845762,Hyderabad,Telangana,Civil Engineer,Priority,Completed,Low,2022-07-04
CUST000314,Peter,Mittal,Male,1972-08-12,peter.mittal684@gmail.com,0460843256,Mumbai,Maharashtra,Doctor,Retail,Completed,Low,2026-05-28
CUST000315,Yoshita,Karan,Female,1981-02-15,yoshita.karan655@gmail.com,4957823298,Mumbai,Maharashtra,Business Owner,Retail,Completed,High,2024-05-17
CUST000316,Zaitra,Deshmukh,Female,1981-09-22,zaitra.deshmukh466@gmail.com,9251881252,Pune,Maharashtra,Retired,Premium,Completed,Low,2026-01-21
CUST000317,Tripti,Mitter,Female,1982-05-02,tripti.mitter822@gmail.com,2312209949,Kolkata,West Bengal,Student,Priority,Completed,Low,2026-03-07
CUST000318,Jack,Kashyap,Male,1993-10-26,jack.kashyap458@gmail.com,2897526772,Kolkata,West Bengal,Mechanical Engineer,Priority,Completed,Low,2023-04-23
CUST000319,Amol,Rege,Male,1997-06-12,amol.rege925@gmail.com,6333127975,Kolkata,West Bengal,Mechanical Engineer,Retail,Completed,Low,2021-08-02
CUST000320,Tanmayi,Barman,Female,1990-01-31,tanmayi.barman697@gmail.com,6999880817,Mumbai,Maharashtra,Lawyer,Priority,Completed,Medium,2025-08-20
CUST000321,Yochana,Yogi,Female,1980-02-09,yochana.yogi465@gmail.com,8034764472,Mumbai,Maharashtra,Teacher,Retail,Completed,Low,2025-03-10
CUST000322,Avni,Varughese,Female,2003-12-26,avni.varughese741@gmail.com,1812982665,Chennai,Tamil Nadu,Software Engineer,Retail,Completed,Low,2023-10-30
CUST000323,Utkarsh,Jaggi,Male,2002-12-28,utkarsh.jaggi434@gmail.com,2111751868,Mumbai,Maharashtra,Government Employee,Priority,Completed,Low,2021-12-17
CUST000324,Ranveer,Bassi,Male,1997-08-14,ranveer.bassi33@gmail.com,2220644742,Jaipur,Rajasthan,Business Owner,Retail,Completed,Medium,2026-01-27
CUST000325,Aadhya,Kulkarni,Female,1962-02-01,aadhya.kulkarni913@gmail.com,8097339776,Hyderabad,Telangana,Sales Executive,Retail,Completed,Low,2024-01-01
CUST000326,Aarush,Konda,Male,2002-12-22,aarush.konda137@gmail.com,0220502099,Kolkata,West Bengal,Student,Priority,Completed,High,2022-11-26
CUST000327,Arya,Chopra,Female,1981-02-09,arya.chopra131@gmail.com,9998279501,Kolkata,West Bengal,Retired,Premium,Completed,Medium,2022-05-27
CUST000328,Sachi,Bir,Female,1997-02-27,sachi.bir690@gmail.com,4721458683,Jaipur,Rajasthan,Retired,Retail,Completed,Medium,2025-09-23
CUST000329,Chatura,Wadhwa,Male,2007-11-29,chatura.wadhwa355@gmail.com,6954899529,Jaipur,Rajasthan,Teacher,Retail,Completed,Low,2023-12-06
CUST000330,Yuvraj,Tailor,Male,1999-06-27,yuvraj.tailor829@gmail.com,4301071396,Mumbai,Maharashtra,Student,Retail,Completed,Medium,2025-12-06
CUST000331,Parth,Kala,Male,1962-01-16,parth.kala212@gmail.com,4144885015,Bengaluru,Karnataka,Doctor,Retail,Completed,Low,2022-07-08
CUST000332,Akshay,Gill,Male,1970-08-19,akshay.gill759@gmail.com,7027278576,Bengaluru,Karnataka,Software Engineer,Retail,Completed,Low,2025-09-06
CUST000333,Nakul,Wason,Male,1962-05-24,nakul.wason516@gmail.com,5124056829,Pune,Maharashtra,Business Owner,Retail,Completed,Low,2024-05-25
